ThisIsATest.csv,,Core 1,,,,,,,Core 2,,,,,,
,Timestamp,TFE id,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction,TFE id,TFE min speed,TFE max speed,TFE located,TFE block,TFE abscissa,TFE direction
,2022-06-22 11:20:06.8,2,6.240,7.488,True,710,143.658,NA,,,,,,,
,2022-06-22 11:20:07.0,2,6.609,7.875,True,710,143.245,NA,,,,,,,
,2022-06-22 11:20:07.2,2,6.240,7.488,True,710,142.854,NA,,,,,,,
,2022-06-22 11:20:07.4,2,6.609,7.875,True,710,142.439,NA,,,,,,,
,2022-06-22 11:20:07.6,2,6.240,7.488,True,710,142.048,NA,,,,,,,
,2022-06-22 11:20:07.8,2,6.240,7.488,True,710,141.656,NA,,,,,,,
,2022-06-22 11:20:08.0,2,6.240,7.488,True,710,141.265,NA,,,,,,,
,2022-06-22 11:20:08.2,2,6.240,7.488,True,710,140.873,NA,,,,,,,
,2022-06-22 11:20:08.4,2,6.240,7.488,True,710,140.481,NA,,,,,,,
,2022-06-22 11:20:08.6,2,5.854,7.084,True,710,140.111,NA,,,,,,,
,2022-06-22 11:20:08.8,2,5.854,7.084,True,710,139.741,NA,,,,,,,
,2022-06-22 11:20:09.0,2,6.240,7.488,True,710,139.350,NA,,,,,,,
,2022-06-22 11:20:09.2,2,5.854,7.084,True,710,138.980,NA,,,,,,,
,2022-06-22 11:20:09.4,2,5.854,7.084,True,710,138.610,NA,,,,,,,
,2022-06-22 11:20:09.6,2,5.854,7.084,True,710,138.240,NA,,,,,,,
,2022-06-22 11:20:09.8,2,5.467,6.697,True,710,137.893,NA,,,,,,,
,2022-06-22 11:20:10.0,2,5.854,7.084,True,710,137.522,NA,,,,,,,
,2022-06-22 11:20:10.2,2,5.854,7.084,True,710,137.152,NA,,,,,,,
,2022-06-22 11:20:10.4,2,5.467,6.697,True,710,136.804,NA,,,,,,,
,2022-06-22 11:20:10.6,2,5.467,6.697,True,710,136.456,NA,,,,,,,
,2022-06-22 11:20:10.8,2,5.467,6.697,True,710,136.107,NA,,,,,,,
,2022-06-22 11:20:11.0,2,5.467,6.697,True,710,135.760,NA,,,,,,,
,2022-06-22 11:20:11.2,2,5.467,6.697,True,710,135.411,NA,,,,,,,
,2022-06-22 11:20:11.4,2,5.098,6.311,True,710,135.085,NA,,,,,,,
,2022-06-22 11:20:11.6,2,5.467,6.697,True,710,134.737,NA,,,,,,,
,2022-06-22 11:20:11.8,2,5.098,6.311,True,710,134.411,NA,,,,,,,
,2022-06-22 11:20:12.0,2,5.467,6.697,True,710,134.062,NA,,,,,,,
,2022-06-22 11:20:12.2,2,5.098,6.311,True,710,133.736,NA,,,,,,,
,2022-06-22 11:20:12.4,2,5.098,6.311,True,710,133.410,NA,,,,,,,
,2022-06-22 11:20:12.6,2,4.711,5.924,True,710,133.105,NA,,,,,,,
,2022-06-22 11:20:12.8,2,5.098,6.311,True,710,132.778,NA,,,,,,,
,2022-06-22 11:20:13.0,2,5.098,6.311,True,710,132.452,NA,,,,,,,
,2022-06-22 11:20:13.2,2,4.711,5.924,True,710,132.147,NA,,,,,,,
,2022-06-22 11:20:13.4,2,5.098,6.311,True,710,131.821,NA,,,,,,,
,2022-06-22 11:20:13.6,2,4.711,5.924,True,710,131.517,NA,,,,,,,
,2022-06-22 11:20:13.8,2,4.711,5.924,True,710,131.212,NA,,,,,,,
,2022-06-22 11:20:14.0,2,5.098,6.311,True,710,130.886,NA,,,,,,,
,2022-06-22 11:20:14.2,2,4.711,5.924,True,710,130.581,NA,,,,,,,
,2022-06-22 11:20:14.4,2,5.098,6.311,True,710,130.554,NA,,,,,,,
,2022-06-22 11:20:14.6,2,4.711,5.924,True,710,130.249,NA,,,,,,,
,2022-06-22 11:20:14.8,2,5.098,6.311,True,710,129.923,NA,,,,,,,
,2022-06-22 11:20:15.0,2,4.711,5.924,True,710,129.618,NA,,,,,,,
,2022-06-22 11:20:15.2,2,5.098,6.311,True,710,129.292,NA,,,,,,,
,2022-06-22 11:20:15.4,2,5.098,6.311,True,710,128.965,NA,,,,,,,
,2022-06-22 11:20:15.6,2,4.711,5.924,True,710,128.661,NA,,,,,,,
,2022-06-22 11:20:15.8,2,5.098,6.311,True,710,128.334,NA,,,,,,,
,2022-06-22 11:20:16.0,2,5.098,6.311,True,710,128.008,NA,,,,,,,
,2022-06-22 11:20:16.2,2,4.711,5.924,True,710,127.703,NA,,,,,,,
,2022-06-22 11:20:16.4,2,5.098,6.311,True,710,127.377,NA,,,,,,,
,2022-06-22 11:20:16.6,2,5.098,6.311,True,710,127.051,NA,,,,,,,
,2022-06-22 11:20:16.8,2,5.098,6.311,True,710,126.724,NA,,,,,,,
,2022-06-22 11:20:17.0,2,5.098,6.311,True,710,126.397,NA,,,,,,,
,2022-06-22 11:20:17.2,2,5.098,6.311,True,710,126.071,NA,,,,,,,
,2022-06-22 11:20:17.4,2,5.098,6.311,True,710,125.745,NA,,,,,,,
,2022-06-22 11:20:17.6,2,5.098,6.311,True,710,125.419,NA,,,,,,,
,2022-06-22 11:20:17.8,2,5.098,6.311,True,710,125.092,NA,,,,,,,
,2022-06-22 11:20:18.0,2,5.098,6.311,True,710,124.766,NA,,,,,,,
,2022-06-22 11:20:18.2,2,5.098,6.311,True,710,124.439,NA,,,,,,,
,2022-06-22 11:20:18.4,2,5.098,6.311,True,710,124.113,NA,,,,,,,
,2022-06-22 11:20:18.6,2,5.098,6.311,True,710,123.787,NA,,,,,,,
,2022-06-22 11:20:18.8,2,5.467,6.697,True,710,123.438,NA,,,,,,,
,2022-06-22 11:20:19.0,2,5.098,6.311,True,710,123.112,NA,,,,,,,
,2022-06-22 11:20:19.2,2,5.467,6.697,True,710,122.764,NA,,,,,,,
,2022-06-22 11:20:19.4,2,5.098,6.311,True,710,122.438,NA,,,,,,,
,2022-06-22 11:20:19.6,2,5.467,6.697,True,710,122.090,NA,,,,,,,
,2022-06-22 11:20:19.8,2,5.098,6.311,True,710,121.763,NA,,,,,,,
,2022-06-22 11:20:20.0,2,5.098,6.311,True,710,121.437,NA,,,,,,,
,2022-06-22 11:20:20.2,2,5.467,6.697,True,710,121.089,NA,,,,,,,
,2022-06-22 11:20:20.4,2,5.098,6.311,True,710,120.762,NA,,,,,,,
,2022-06-22 11:20:20.6,2,5.098,6.311,True,710,120.436,NA,,,,,,,
,2022-06-22 11:20:20.8,2,5.098,6.311,True,710,120.109,NA,,,,,,,
,2022-06-22 11:20:21.0,2,5.467,6.697,True,710,119.761,NA,,,,,,,
,2022-06-22 11:20:21.2,2,5.098,6.311,True,710,119.435,NA,,,,,,,
,2022-06-22 11:20:21.4,2,5.098,6.311,True,710,119.108,NA,,,,,,,
,2022-06-22 11:20:21.6,2,5.098,6.311,True,710,118.782,NA,,,,,,,
,2022-06-22 11:20:21.8,2,5.098,6.311,True,710,118.456,NA,,,,,,,
,2022-06-22 11:20:22.0,2,5.467,6.697,True,710,118.107,NA,,,,,,,
,2022-06-22 11:20:22.2,2,5.098,6.311,True,710,117.781,NA,,,,,,,
,2022-06-22 11:20:22.4,2,5.098,6.311,True,710,117.455,NA,,,,,,,
,2022-06-22 11:20:22.6,2,5.467,6.697,True,710,117.106,NA,,,,,,,
,2022-06-22 11:20:22.8,2,5.098,6.311,True,710,116.780,NA,,,,,,,
,2022-06-22 11:20:23.0,2,5.098,6.311,True,710,116.454,NA,,,,,,,
,2022-06-22 11:20:23.2,2,5.467,6.697,True,710,116.105,NA,,,,,,,
,2022-06-22 11:20:23.4,2,5.098,6.311,True,710,115.957,NA,,,,,,,
,2022-06-22 11:20:23.6,2,5.098,6.311,True,710,115.630,NA,,,,,,,
,2022-06-22 11:20:23.8,2,5.467,6.697,True,710,115.282,NA,,,,,,,
,2022-06-22 11:20:24.0,2,5.098,6.311,True,710,114.956,NA,,,,,,,
,2022-06-22 11:20:24.2,2,5.098,6.311,True,710,114.629,NA,,,,,,,
,2022-06-22 11:20:24.4,2,5.098,6.311,True,710,114.303,NA,,,,,,,
,2022-06-22 11:20:24.6,2,5.098,6.311,True,710,113.977,NA,,,,,,,
,2022-06-22 11:20:24.8,2,5.098,6.311,True,710,113.650,NA,,,,,,,
,2022-06-22 11:20:25.0,2,5.467,6.697,True,710,113.302,NA,,,,,,,
,2022-06-22 11:20:25.2,2,5.098,6.311,True,710,112.976,NA,,,,,,,
,2022-06-22 11:20:25.4,2,5.098,6.311,True,710,112.649,NA,,,,,,,
,2022-06-22 11:20:25.6,2,5.098,6.311,True,710,112.323,NA,,,,,,,
,2022-06-22 11:20:25.8,2,5.098,6.311,True,710,111.996,NA,,,,,,,
,2022-06-22 11:20:26.0,2,5.098,6.311,True,710,111.670,NA,,,,,,,
,2022-06-22 11:20:26.2,2,5.467,6.697,True,710,111.322,NA,,,,,,,
,2022-06-22 11:20:26.4,2,5.467,6.697,True,710,110.974,NA,,,,,,,
,2022-06-22 11:20:26.6,2,5.098,6.311,True,710,110.647,NA,,,,,,,
,2022-06-22 11:20:26.8,2,5.467,6.697,True,710,110.299,NA,,,,,,,
,2022-06-22 11:20:27.0,2,5.467,6.697,True,710,109.951,NA,,,,,,,
,2022-06-22 11:20:27.2,2,5.467,6.697,True,710,109.603,NA,,,,,,,
,2022-06-22 11:20:27.4,2,5.467,6.697,True,710,109.255,NA,,,,,,,
,2022-06-22 11:20:27.6,2,5.854,7.084,True,710,108.885,NA,,,,,,,
,2022-06-22 11:20:27.8,2,5.467,6.697,True,710,108.537,NA,,,,,,,
,2022-06-22 11:20:28.0,2,5.854,7.084,True,710,108.167,NA,,,,,,,
,2022-06-22 11:20:28.2,2,5.854,7.084,True,710,107.797,NA,,,,,,,
,2022-06-22 11:20:28.4,2,5.854,7.084,True,710,107.427,NA,,,,,,,
,2022-06-22 11:20:28.6,2,5.854,7.084,True,710,107.058,NA,,,,,,,
,2022-06-22 11:20:28.8,2,6.240,7.488,True,710,106.666,NA,,,,,,,
,2022-06-22 11:20:29.0,2,6.240,7.488,True,710,106.273,NA,,,,,,,
,2022-06-22 11:20:29.2,2,6.240,7.488,True,710,105.882,NA,,,,,,,
,2022-06-22 11:20:29.4,2,6.240,7.488,True,710,105.490,NA,,,,,,,
,2022-06-22 11:20:29.6,2,6.609,7.875,True,710,105.077,NA,,,,,,,
,2022-06-22 11:20:29.8,2,6.609,7.875,True,710,104.664,NA,,,,,,,
,2022-06-22 11:20:30.0,2,6.609,7.875,True,710,104.250,NA,,,,,,,
,2022-06-22 11:20:30.2,2,6.609,7.875,True,710,103.837,NA,,,,,,,
,2022-06-22 11:20:30.4,2,6.996,8.262,True,710,103.401,NA,,,,,,,
,2022-06-22 11:20:30.6,2,6.996,8.262,True,710,102.967,NA,,,,,,,
,2022-06-22 11:20:30.8,2,6.996,8.262,True,710,102.531,NA,,,,,,,
,2022-06-22 11:20:31.0,2,6.996,8.262,True,710,102.096,NA,,,,,,,
,2022-06-22 11:20:31.2,2,7.383,8.666,True,710,101.805,NA,,,,,,,
,2022-06-22 11:20:31.4,2,7.383,8.666,True,710,101.348,NA,,,,,,,
,2022-06-22 11:20:31.6,2,7.383,8.666,True,710,100.891,NA,,,,,,,
,2022-06-22 11:20:31.8,2,7.752,9.053,True,710,100.412,NA,,,,,,,
,2022-06-22 11:20:32.0,2,7.752,9.053,True,710,99.933,NA,,,,,,,
,2022-06-22 11:20:32.2,2,7.752,9.053,True,710,99.454,NA,,,,,,,
,2022-06-22 11:20:32.4,2,8.139,9.439,True,710,98.954,NA,,,,,,,
,2022-06-22 11:20:32.6,2,8.139,9.439,True,710,98.453,NA,,,,,,,
,2022-06-22 11:20:32.8,2,8.139,9.439,True,710,97.953,NA,,,,,,,
,2022-06-22 11:20:33.0,2,8.525,9.826,True,710,97.431,NA,,,,,,,
,2022-06-22 11:20:33.2,2,8.139,9.439,True,710,96.931,NA,,,,,,,
,2022-06-22 11:20:33.4,2,8.895,10.230,True,710,96.387,NA,,,,,,,
,2022-06-22 11:20:33.6,2,8.525,9.826,True,710,95.864,NA,,,,,,,
,2022-06-22 11:20:33.8,2,8.895,10.230,True,710,95.320,NA,,,,,,,
,2022-06-22 11:20:34.0,2,8.895,10.230,True,710,94.776,NA,,,,,,,
,2022-06-22 11:20:34.2,2,8.895,10.230,True,710,94.232,NA,,,,,,,
,2022-06-22 11:20:34.4,2,8.895,10.230,True,710,93.688,NA,,,,,,,
,2022-06-22 11:20:34.6,2,8.895,10.230,True,710,93.145,NA,,,,,,,
,2022-06-22 11:20:34.8,2,9.281,10.617,True,710,92.578,NA,,,,,,,
,2022-06-22 11:20:35.0,2,9.281,10.617,True,710,92.013,NA,,,,,,,
,2022-06-22 11:20:35.2,2,9.281,10.617,True,710,91.447,NA,,,,,,,
,2022-06-22 11:20:35.4,2,9.281,10.617,True,710,90.881,NA,,,,,,,
,2022-06-22 11:20:35.6,2,9.281,10.617,True,710,90.315,NA,,,,,,,
,2022-06-22 11:20:35.8,2,9.281,10.617,True,710,89.750,NA,,,,,,,
,2022-06-22 11:20:36.0,2,9.650,11.004,True,710,89.162,NA,,,,,,,
,2022-06-22 11:20:36.2,2,9.650,11.004,True,710,88.575,NA,,,,,,,
,2022-06-22 11:20:36.4,2,9.650,11.004,True,710,87.987,NA,,,,,,,
,2022-06-22 11:20:36.6,2,9.650,11.004,True,710,87.399,NA,,,,,,,
,2022-06-22 11:20:36.8,2,9.650,11.004,True,710,86.812,NA,,,,,,,
,2022-06-22 11:20:37.0,2,10.037,11.408,True,710,86.203,NA,,,,,,,
,2022-06-22 11:20:37.2,2,9.650,11.004,True,710,85.615,NA,,,,,,,
,2022-06-22 11:20:37.4,2,10.037,11.408,True,710,85.007,NA,,,,,,,
,2022-06-22 11:20:37.6,2,10.037,11.408,True,710,84.397,NA,,,,,,,
,2022-06-22 11:20:37.8,2,10.424,11.795,True,710,83.766,NA,,,,,,,
,2022-06-22 11:20:38.0,2,10.037,11.408,True,710,83.157,NA,,,,,,,
,2022-06-22 11:20:38.2,2,10.424,11.795,True,710,82.525,NA,,,,,,,
,2022-06-22 11:20:38.4,2,10.424,11.795,True,710,81.895,NA,,,,,,,
,2022-06-22 11:20:38.6,2,10.424,11.795,True,710,81.264,NA,,,,,,,
,2022-06-22 11:20:38.8,2,10.424,11.795,True,710,80.633,NA,,,,,,,
,2022-06-22 11:20:39.0,2,10.793,12.182,True,710,79.980,NA,,,,,,,
,2022-06-22 11:20:39.2,2,10.793,12.182,True,710,79.327,NA,,,,,,,
,2022-06-22 11:20:39.4,2,10.793,12.182,True,710,78.675,NA,,,,,,,
,2022-06-22 11:20:39.6,2,11.180,12.568,True,710,78.000,NA,,,,,,,
,2022-06-22 11:20:39.8,2,10.793,12.182,True,710,77.348,NA,,,,,,,
,2022-06-22 11:20:40.0,2,11.566,12.973,True,710,76.651,NA,,,,,,,
,2022-06-22 11:20:40.2,2,11.180,12.568,True,710,75.977,NA,,,,,,,
,2022-06-22 11:20:40.4,2,11.566,12.973,True,710,75.280,NA,,,,,,,
,2022-06-22 11:20:40.6,2,11.180,12.568,True,710,74.605,NA,,,,,,,
,2022-06-22 11:20:40.8,2,11.566,12.973,True,710,73.909,NA,,,,,,,
,2022-06-22 11:20:41.0,2,11.180,12.568,True,710,73.234,NA,,,,,,,
,2022-06-22 11:20:41.2,2,11.180,12.568,True,710,72.561,NA,,,,,,,
,2022-06-22 11:20:41.4,2,11.180,12.568,True,710,71.886,NA,,,,,,,
,2022-06-22 11:20:41.6,2,11.180,12.568,True,710,71.211,NA,,,,,,,
,2022-06-22 11:20:41.8,2,11.180,12.568,True,710,70.536,NA,,,,,,,
,2022-06-22 11:20:42.0,2,10.793,12.182,True,710,69.884,NA,,,,,,,
,2022-06-22 11:20:42.2,2,11.180,12.568,True,710,69.209,NA,,,,,,,
,2022-06-22 11:20:42.4,2,10.793,12.182,True,710,68.557,NA,,,,,,,
,2022-06-22 11:20:42.6,2,11.180,12.568,True,710,67.882,NA,,,,,,,
,2022-06-22 11:20:42.8,2,10.793,12.182,True,710,67.229,NA,,,,,,,
,2022-06-22 11:20:43.0,2,10.793,12.182,True,710,66.576,NA,,,,,,,
,2022-06-22 11:20:43.2,2,10.793,12.182,True,710,65.924,NA,,,,,,,
,2022-06-22 11:20:43.4,2,11.180,12.568,True,710,65.249,NA,,,,,,,
,2022-06-22 11:20:43.6,2,10.424,11.795,True,710,64.618,NA,,,,,,,
,2022-06-22 11:20:43.8,2,10.424,11.795,True,710,63.987,NA,,,,,,,
,2022-06-22 11:20:44.0,2,10.037,11.408,True,710,63.378,NA,,,,,,,
,2022-06-22 11:20:44.2,2,9.281,11.408,True,710,62.769,NA,,,,,,,
,2022-06-22 11:20:44.4,2,9.281,11.408,True,710,62.159,NA,,,,,,,
,2022-06-22 11:20:44.6,2,8.525,11.250,True,710,61.559,NA,,,,,,,
,2022-06-22 11:20:44.8,2,8.525,11.250,True,710,60.958,NA,,,,,,,
,2022-06-22 11:20:45.0,2,7.752,10.354,True,710,60.407,NA,,,,,,,
,2022-06-22 11:20:45.2,2,7.752,10.354,True,710,59.856,NA,,,,,,,
,2022-06-22 11:20:45.4,2,6.996,9.439,True,710,59.355,NA,,,,,,,
,2022-06-22 11:20:45.6,2,6.996,9.439,True,710,58.855,NA,,,,,,,
,2022-06-22 11:20:45.8,2,6.609,9.000,True,710,58.380,NA,,,,,,,
,2022-06-22 11:20:46.0,2,6.609,9.000,True,710,57.904,NA,,,,,,,
,2022-06-22 11:20:46.2,2,6.240,8.543,True,710,57.453,NA,,,,,,,
,2022-06-22 11:20:46.4,2,5.854,8.086,True,710,57.028,NA,,,,,,,
,2022-06-22 11:20:46.6,2,5.854,8.086,True,710,56.603,NA,,,,,,,
,2022-06-22 11:20:46.8,2,5.098,7.189,True,710,56.227,NA,,,,,,,
,2022-06-22 11:20:47.0,2,5.467,7.646,True,710,55.826,NA,,,,,,,
,2022-06-22 11:20:47.2,2,4.711,6.750,True,710,55.476,NA,,,,,,,
,2022-06-22 11:20:47.4,2,4.711,6.750,True,710,55.126,NA,,,,,,,
,2022-06-22 11:20:47.6,2,4.342,6.293,True,710,54.800,NA,,,,,,,
,2022-06-22 11:20:47.8,2,4.342,6.293,True,710,54.475,NA,,,,,,,
,2022-06-22 11:20:48.0,2,4.342,6.293,True,710,54.149,NA,,,,,,,
,2022-06-22 11:20:48.2,2,4.342,6.293,True,710,53.824,NA,,,,,,,
,2022-06-22 11:20:48.4,2,4.342,6.293,True,710,53.498,NA,,,,,,,
,2022-06-22 11:20:48.6,2,4.342,5.520,True,710,53.216,NA,,,,,,,
,2022-06-22 11:20:48.8,2,4.342,5.520,True,710,52.933,NA,,,,,,,
,2022-06-22 11:20:49.0,2,4.342,5.520,True,710,52.649,NA,,,,,,,
,2022-06-22 11:20:49.2,2,4.342,5.520,True,710,52.367,NA,,,,,,,
,2022-06-22 11:20:49.4,2,4.342,5.520,True,710,52.084,NA,,,,,,,
,2022-06-22 11:20:49.6,2,4.342,5.520,True,710,51.802,NA,,,,,,,
,2022-06-22 11:20:49.8,2,4.342,5.520,True,710,51.519,NA,,,,,,,
,2022-06-22 11:20:50.0,2,4.711,5.924,True,710,51.214,NA,,,,,,,
,2022-06-22 11:20:50.2,2,5.098,6.311,True,710,50.888,NA,,,,,,,
,2022-06-22 11:20:50.4,2,5.098,6.311,True,710,50.561,NA,,,,,,,
,2022-06-22 11:20:50.6,2,5.098,6.311,True,710,50.234,NA,,,,,,,
,2022-06-22 11:20:50.8,2,5.467,6.697,True,710,49.887,NA,,,,,,,
,2022-06-22 11:20:51.0,2,5.467,6.697,True,710,49.538,NA,,,,,,,
,2022-06-22 11:20:51.2,2,5.854,7.084,True,710,50.927,NA,,,,,,,
,2022-06-22 11:20:51.4,2,5.854,7.084,True,710,50.558,NA,,,,,,,
,2022-06-22 11:20:51.6,2,5.854,7.084,True,710,50.188,NA,,,,,,,
,2022-06-22 11:20:51.8,2,6.240,7.488,True,710,49.796,NA,,,,,,,
,2022-06-22 11:20:52.0,2,5.854,7.084,True,710,49.426,NA,,,,,,,
,2022-06-22 11:20:52.2,2,6.240,7.488,True,710,49.034,NA,,,,,,,
,2022-06-22 11:20:52.4,2,5.854,7.084,True,710,48.664,NA,,,,,,,
,2022-06-22 11:20:52.6,2,6.240,7.488,True,710,48.272,NA,,,,,,,
,2022-06-22 11:20:52.8,2,6.240,7.488,True,710,47.881,NA,,,,,,,
,2022-06-22 11:20:53.0,2,6.240,7.488,True,710,47.489,NA,,,,,,,
,2022-06-22 11:20:53.2,2,6.609,7.875,True,710,47.076,NA,,,,,,,
,2022-06-22 11:20:53.4,2,6.609,7.875,True,710,46.662,NA,,,,,,,
,2022-06-22 11:20:53.6,2,6.609,7.875,True,710,46.249,NA,,,,,,,
,2022-06-22 11:20:53.8,2,6.240,7.488,True,710,45.857,NA,,,,,,,
,2022-06-22 11:20:54.0,2,6.609,7.875,True,710,45.444,NA,,,,,,,
,2022-06-22 11:20:54.2,2,6.609,7.875,True,710,45.030,NA,,,,,,,
,2022-06-22 11:20:54.4,2,6.609,7.875,True,710,44.617,NA,,,,,,,
,2022-06-22 11:20:54.6,2,6.609,7.875,True,710,44.204,NA,,,,,,,
,2022-06-22 11:20:54.8,2,6.609,7.875,True,710,43.790,NA,,,,,,,
,2022-06-22 11:20:55.0,2,6.609,7.875,True,710,43.377,NA,,,,,,,
,2022-06-22 11:20:55.2,2,6.996,8.262,True,710,42.941,NA,,,,,,,
,2022-06-22 11:20:55.4,2,6.996,8.262,True,710,42.507,NA,,,,,,,
,2022-06-22 11:20:55.6,2,7.383,8.666,True,710,42.050,NA,,,,,,,
,2022-06-22 11:20:55.8,2,7.383,8.666,True,710,41.593,NA,,,,,,,
,2022-06-22 11:20:56.0,2,7.752,9.053,True,710,41.114,NA,,,,,,,
,2022-06-22 11:20:56.2,2,7.752,9.053,True,710,40.635,NA,,,,,,,
,2022-06-22 11:20:56.4,2,8.139,9.439,True,710,40.135,NA,,,,,,,
,2022-06-22 11:20:56.6,2,7.752,9.053,True,710,39.656,NA,,,,,,,
,2022-06-22 11:20:56.8,2,7.752,9.053,True,710,39.178,NA,,,,,,,
,2022-06-22 11:20:57.0,2,8.139,9.439,True,710,38.818,NA,,,,,,,
,2022-06-22 11:20:57.2,2,7.752,9.053,True,710,38.340,NA,,,,,,,
,2022-06-22 11:20:57.4,2,8.139,9.439,True,710,37.839,NA,,,,,,,
,2022-06-22 11:20:57.6,2,7.752,9.053,True,710,37.360,NA,,,,,,,
,2022-06-22 11:20:57.8,2,8.139,9.439,True,710,36.860,NA,,,,,,,
,2022-06-22 11:20:58.0,2,7.752,9.053,True,710,36.382,NA,,,,,,,
,2022-06-22 11:20:58.2,2,8.139,9.439,True,710,35.881,NA,,,,,,,
,2022-06-22 11:20:58.4,2,8.139,9.439,True,710,35.381,NA,,,,,,,
,2022-06-22 11:20:58.6,2,8.139,9.439,True,710,34.880,NA,,,,,,,
,2022-06-22 11:20:58.8,2,7.752,9.053,True,710,34.401,NA,,,,,,,
,2022-06-22 11:20:59.0,2,8.139,9.439,True,710,33.900,NA,,,,,,,
,2022-06-22 11:20:59.2,2,8.139,9.439,True,710,33.400,NA,,,,,,,
,2022-06-22 11:20:59.4,2,8.139,9.439,True,710,32.900,NA,,,,,,,
,2022-06-22 11:20:59.6,2,8.525,9.826,True,710,32.378,NA,,,,,,,
,2022-06-22 11:20:59.8,2,8.525,9.826,True,710,31.855,NA,,,,,,,
,2022-06-22 11:21:00.0,2,8.895,10.230,True,710,31.312,NA,,,,,,,
,2022-06-22 11:21:00.2,2,8.525,9.826,True,710,30.789,NA,,,,,,,
,2022-06-22 11:21:00.4,2,8.895,10.230,True,710,30.245,NA,,,,,,,
,2022-06-22 11:21:00.6,2,8.895,10.230,True,710,29.701,NA,,,,,,,
,2022-06-22 11:21:00.8,2,8.895,10.230,True,710,29.157,NA,,,,,,,
,2022-06-22 11:21:01.0,2,8.895,10.230,True,710,28.613,NA,,,,,,,
,2022-06-22 11:21:01.2,2,8.895,10.230,True,710,28.069,NA,,,,,,,
,2022-06-22 11:21:01.4,2,8.895,10.230,True,710,27.525,NA,,,,,,,
,2022-06-22 11:21:01.6,2,8.895,10.230,True,710,26.981,NA,,,,,,,
,2022-06-22 11:21:01.8,2,9.281,10.617,True,710,26.416,NA,,,,,,,
,2022-06-22 11:21:02.0,2,8.895,10.230,True,710,25.872,NA,,,,,,,
,2022-06-22 11:21:02.2,2,8.895,10.230,True,710,25.328,NA,,,,,,,
,2022-06-22 11:21:02.4,2,9.281,10.617,True,710,24.762,NA,,,,,,,
,2022-06-22 11:21:02.6,2,8.895,10.230,True,710,24.218,NA,,,,,,,
,2022-06-22 11:21:02.8,2,9.281,10.617,True,710,23.652,NA,,,,,,,
,2022-06-22 11:21:03.0,2,8.895,10.230,True,710,23.108,NA,,,,,,,
,2022-06-22 11:21:03.2,2,9.281,10.617,True,710,22.543,NA,,,,,,,
,2022-06-22 11:21:03.4,2,9.281,10.617,True,710,22.176,NA,,,,,,,
,2022-06-22 11:21:03.6,2,9.281,10.617,True,710,21.610,NA,,,,,,,
,2022-06-22 11:21:03.8,2,9.281,10.617,True,710,21.045,NA,,,,,,,
,2022-06-22 11:21:04.0,2,9.281,10.617,True,710,20.479,NA,,,,,,,
,2022-06-22 11:21:04.2,2,9.281,10.617,True,710,19.913,NA,,,,,,,
,2022-06-22 11:21:04.4,2,9.281,10.617,True,710,19.348,NA,,,,,,,
,2022-06-22 11:21:04.6,2,9.281,10.617,True,710,18.781,NA,,,,,,,
,2022-06-22 11:21:04.8,2,9.650,11.004,True,710,18.194,NA,,,,,,,
,2022-06-22 11:21:05.0,2,9.281,10.617,True,710,17.629,NA,,,,,,,
,2022-06-22 11:21:05.2,2,9.650,11.004,True,710,17.041,NA,,,,,,,
,2022-06-22 11:21:05.4,2,9.281,10.617,True,710,16.476,NA,,,,,,,
,2022-06-22 11:21:05.6,2,9.650,11.004,True,710,15.888,NA,,,,,,,
,2022-06-22 11:21:05.8,2,9.281,10.617,True,710,15.322,NA,,,,,,,
,2022-06-22 11:21:06.0,2,9.281,10.617,True,710,14.756,NA,,,,,,,
,2022-06-22 11:21:06.2,2,8.895,10.230,True,710,14.212,NA,,,,,,,
,2022-06-22 11:21:06.4,2,8.895,10.230,True,710,13.668,NA,,,,,,,
,2022-06-22 11:21:06.6,2,8.525,9.826,True,710,13.146,NA,,,,,,,
,2022-06-22 11:21:06.8,2,8.895,10.230,True,710,12.737,NA,,,,,,,
,2022-06-22 11:21:07.0,2,8.139,9.439,True,710,12.237,NA,,,,,,,
,2022-06-22 11:21:07.2,2,8.139,9.439,True,710,11.737,NA,,,,,,,
,2022-06-22 11:21:07.4,2,8.139,9.439,True,710,11.236,NA,,,,,,,
,2022-06-22 11:21:07.6,2,7.752,9.053,True,710,10.758,NA,,,,,,,
,2022-06-22 11:21:07.8,2,7.752,9.053,True,710,10.279,NA,,,,,,,
,2022-06-22 11:21:08.0,2,7.383,8.666,True,710,9.822,NA,,,,,,,
,2022-06-22 11:21:08.2,2,7.383,8.666,True,710,9.365,NA,,,,,,,
,2022-06-22 11:21:08.4,2,6.996,8.262,True,710,8.930,NA,,,,,,,
,2022-06-22 11:21:08.6,2,6.996,8.262,True,710,8.495,NA,,,,,,,
,2022-06-22 11:21:08.8,2,6.609,7.875,True,710,8.081,NA,,,,,,,
,2022-06-22 11:21:09.0,2,6.609,7.875,True,710,7.668,NA,,,,,,,
,2022-06-22 11:21:09.2,2,6.609,7.875,True,710,7.255,NA,,,,,,,
,2022-06-22 11:21:09.4,2,5.854,7.875,True,710,6.841,NA,,,,,,,
,2022-06-22 11:21:09.6,2,6.240,7.488,True,710,6.449,NA,,,,,,,
